loss_A	loss_B	lossFair_max
0.0807950543683918	0.00197789766243777	0.0389064281049315
0.0602215690460136	0.00349619184085447	0.0245032012453677
0.754345591648582	0.0254762532436235	0.184536775349244
0.213068028185024	0.0078569993132385	0.0975061917800706
0.149148138181976	0.00678836314119302	0.0573041340351695
0.428324926318951	0.0153090753249193	0.135624419359118
0.543656835014284	0.00948521293859396	0.232143776505392
0.633422877756482	0.010574771405648	0.307456995479973
